venue,symbol,date,n_fills,mean_fill_size,spread_capture_bp_10s,adverse_select_bp_10s,net_markout_bp_10s,spread_capture_bp_60s,adverse_select_bp_60s,net_markout_bp_60s,spread_capture_szw_bp_10s,adverse_select_szw_bp_10s,net_markout_szw_bp_10s,spread_capture_szw_bp_60s,adverse_select_szw_bp_60s,net_markout_szw_bp_60s,rv_10s_bp,maker_fee_bp,ts_semantics
bybit_perp,OMGUSDT,20241022,514,0.956031,2.24127,-3.74981,-1.50854,2.24127,-4.379356,-2.138086,2.245063,-3.71898,-1.473917,2.245063,-4.288818,-2.043756,3.151423,2.0,publish
bybit_perp,OMGUSDT,20241025,650,0.982462,3.901368,-9.089016,-5.187647,3.901368,-15.368948,-11.467579,3.922978,-9.147048,-5.22407,3.922978,-15.561551,-11.638573,6.268117,2.0,publish
bybit_perp,OMGUSDT,20241028,381,0.970866,2.506026,-5.09817,-2.592144,2.506026,-5.932491,-3.426465,2.515998,-5.07845,-2.562452,2.515998,-5.889841,-3.373842,3.506474,2.0,publish
bybit_perp,OMGUSDT,20241031,331,0.960725,2.402848,-4.920416,-2.517568,2.402848,-6.150952,-3.748105,2.404049,-4.883371,-2.479323,2.404049,-6.126195,-3.722147,3.259616,2.0,publish
bybit_perp,OMGUSDT,20241103,879,0.970307,3.636826,-6.41106,-2.774234,3.636826,-8.019469,-4.382643,3.665666,-6.240496,-2.574829,3.665666,-7.947135,-4.281469,6.990161,2.0,publish
bybit_perp,OMGUSDT,20241106,633,0.959716,2.743967,-5.624503,-2.880536,2.743967,-5.760672,-3.016705,2.755899,-5.60507,-2.849171,2.755899,-5.923027,-3.167127,4.974891,2.0,publish
bybit_perp,OMGUSDT,20241109,380,0.950263,2.616976,-5.444518,-2.827543,2.616976,-6.656742,-4.039767,2.639054,-5.47964,-2.840585,2.639054,-6.777849,-4.138795,3.782777,2.0,publish
bybit_perp,OMGUSDT,20241112,985,0.966091,4.032195,-7.135825,-3.10363,4.032195,-9.021673,-4.989478,4.073403,-7.000611,-2.927208,4.073403,-8.719375,-4.645972,8.99613,2.0,publish
bybit_perp,OMGUSDT,20241115,1450,0.981862,4.233259,-6.779132,-2.545873,4.233259,-2.969237,1.264022,4.263741,-6.71654,-2.452799,4.263741,-2.991,1.272741,11.022766,2.0,publish
bybit_perp,OMGUSDT,20241118,1177,0.968139,3.120128,-5.467543,-2.347415,3.120128,-6.270793,-3.150665,3.150515,-5.383067,-2.232551,3.150515,-6.231623,-3.081108,6.425178,2.0,publish
bybit_perp,OMGUSDT,20241121,1128,0.96977,3.166456,-4.506651,-1.340195,3.166456,-5.785162,-2.618705,3.188683,-4.427478,-1.238795,3.188683,-5.647264,-2.45858,6.155205,2.0,publish
bybit_perp,OMGUSDT,20241124,2130,0.988498,4.460673,-6.500471,-2.039798,4.460673,-8.01639,-3.555717,4.47372,-6.518964,-2.045244,4.47372,-8.111398,-3.637678,12.177818,2.0,publish
bybit_perp,OMGUSDT,20241127,1267,0.972297,3.570575,-4.990928,-1.420352,3.570575,-6.548141,-2.977565,3.59846,-4.957319,-1.358859,3.59846,-6.480791,-2.882331,9.210325,2.0,publish
bybit_perp,OMGUSDT,20241130,1255,0.951474,2.125812,-4.247376,-2.121564,2.125812,-3.697967,-1.572155,2.143372,-4.144971,-2.0016,2.143372,-3.616065,-1.472693,5.046262,2.0,publish
bybit_perp,OMGUSDT,20241203,2668,0.975525,3.474355,-5.449134,-1.974779,3.474355,-4.852514,-1.378159,3.494763,-5.498269,-2.003505,3.494763,-4.584483,-1.089719,11.311488,2.0,publish
bybit_perp,OMGUSDT,20241206,2565,0.963509,3.186808,-6.218825,-3.032017,3.186808,-7.689883,-4.503076,3.213054,-6.317688,-3.104634,3.213054,-7.891727,-4.678673,14.859097,2.0,publish
bybit_perp,OMGUSDT,20241209,2275,0.970462,4.71614,-7.499773,-2.783633,4.71614,-7.841334,-3.125194,4.776293,-7.494541,-2.718248,4.776293,-7.623223,-2.84693,15.051909,2.0,publish
bybit_perp,OMGUSDT,20241212,1942,0.963337,3.14099,-4.957736,-1.816746,3.14099,-4.755042,-1.614052,3.170308,-4.972844,-1.802536,3.170308,-4.657207,-1.486899,8.301911,2.0,publish
bybit_perp,OMGUSDT,20241215,1986,0.968077,2.306516,-4.333205,-2.026689,2.306516,-4.792757,-2.486242,2.310456,-4.339733,-2.029277,2.310456,-4.876702,-2.566246,6.189959,2.0,publish
bybit_perp,OMGUSDT,20241218,3143,0.975978,3.326412,-6.788629,-3.462217,3.326412,-7.581656,-4.255244,3.317727,-6.699961,-3.382234,3.317727,-7.57166,-4.253933,12.479386,2.0,publish
bybit_perp,OMGUSDT,20241221,2221,0.96407,2.802099,-5.157785,-2.355686,2.802099,-5.169829,-2.36773,2.826,-5.127066,-2.301066,2.826,-5.062088,-2.236088,8.218586,2.0,publish
bybit_perp,OMGUSDT,20241224,1210,0.949752,2.093484,-4.227289,-2.133805,2.093484,-4.378153,-2.284668,2.095653,-4.187138,-2.091485,2.095653,-4.29613,-2.200477,4.759206,2.0,publish
bybit_perp,OMGUSDT,20241227,1281,0.935988,2.208928,-4.225048,-2.01612,2.208928,-4.163985,-1.955057,2.229456,-4.166884,-1.937427,2.229456,-4.109597,-1.880141,5.246473,2.0,publish
bybit_perp,OMGUSDT,20241230,1326,0.950075,2.384273,-4.813374,-2.429101,2.384273,-5.015132,-2.630859,2.402872,-4.841654,-2.438782,2.402872,-5.149008,-2.746136,5.977835,2.0,publish
bybit_perp,OMGUSDT,20250102,835,0.941557,3.82954,-4.632056,-0.802515,3.82954,-5.449728,-1.620188,3.841363,-4.542175,-0.700811,3.841363,-5.29938,-1.458017,3.940561,2.0,publish
bybit_perp,OMGUSDT,20250105,727,0.927373,3.409898,-3.745708,-0.33581,3.409898,-4.070076,-0.660178,3.406743,-3.640272,-0.233529,3.406743,-4.028576,-0.621833,3.066525,2.0,publish
bybit_perp,OMGUSDT,20250108,1169,0.953464,4.471854,-5.46188,-0.990026,4.471854,-5.294419,-0.822564,4.495986,-5.422955,-0.926968,4.495986,-5.271266,-0.77528,6.258723,2.0,publish
bybit_perp,OMGUSDT,20250111,625,0.93712,3.758138,-4.774657,-1.016519,3.758138,-5.093878,-1.33574,3.790418,-4.731772,-0.941354,3.790418,-5.102529,-1.312111,3.439528,2.0,publish
bybit_perp,OMGUSDT,20250114,531,0.94275,3.547185,-6.937845,-3.39066,3.547185,-7.195367,-3.648182,3.566913,-6.955573,-3.38866,3.566913,-7.304162,-3.737249,4.625406,2.0,publish
bybit_perp,OMGUSDT,20250117,5082,0.986403,4.606372,-4.55179,0.054582,4.606372,-5.25437,-0.647998,4.597891,-4.521813,0.076078,4.597891,-5.164931,-0.567039,17.053216,2.0,publish
bybit_perp,OMGUSDT,20250120,2173,0.979153,4.11187,-6.599817,-2.487947,4.11187,-8.292062,-4.180192,4.117253,-6.581489,-2.464236,4.117253,-8.322864,-4.205612,10.238595,2.0,publish
bybit_perp,OMGUSDT,20250123,944,0.969386,3.978942,-6.535514,-2.556572,3.978942,-6.75193,-2.772988,4.002489,-6.49543,-2.49294,4.002489,-6.654597,-2.652108,6.279479,2.0,publish
bybit_perp,OMGUSDT,20250126,541,0.95342,3.283449,-5.060075,-1.776625,3.283449,-5.356712,-2.073263,3.310933,-5.027058,-1.716125,3.310933,-5.158162,-1.847229,3.703803,2.0,publish
bybit_perp,OMGUSDT,20250129,458,0.967467,4.3039,-6.06324,-1.759339,4.3039,-8.232045,-3.928144,4.330853,-6.125225,-1.794372,4.330853,-8.451304,-4.120451,5.628852,2.0,publish
bybit_perp,OMGUSDT,20250201,472,0.966314,2.725932,-6.361804,-3.635873,2.725932,-8.349892,-5.62396,2.735898,-6.40011,-3.664212,2.735898,-8.231465,-5.495567,4.13331,2.0,publish
bybit_perp,OMGUSDT,20250204,748,0.980749,4.475231,-10.192221,-5.71699,4.475231,-10.451589,-5.976358,4.481948,-10.199415,-5.717467,4.481948,-10.430451,-5.948503,8.185683,2.0,publish
bybit_perp,OMGUSDT,20250207,2359,0.986435,3.195301,-7.293936,-4.098635,3.195301,-6.965201,-3.769899,3.192734,-7.325922,-4.133188,3.192734,-6.954491,-3.761757,9.61777,2.0,publish
bybit_perp,OMGUSDT,20250210,1032,0.986822,3.269567,-7.750156,-4.48059,3.269567,-9.977457,-6.70789,3.273236,-7.754629,-4.481392,3.273236,-10.150037,-6.876801,8.867289,2.0,publish
bybit_perp,OMGUSDT,20250213,503,0.975746,3.016729,-5.810882,-2.794153,3.016729,-7.379596,-4.362866,3.024206,-5.759811,-2.735606,3.024206,-7.31127,-4.287064,3.822689,2.0,publish
bybit_perp,OMGUSDT,20250216,1229,0.979414,4.628903,-8.342739,-3.713836,4.628903,-4.550402,0.078501,4.62781,-8.344666,-3.716856,4.62781,-4.605837,0.021973,8.472458,2.0,publish
bybit_perp,OMGUSDT,20250219,556,0.976799,3.471244,-7.487907,-4.016664,3.471244,-9.858646,-6.387403,3.477343,-7.493451,-4.016108,3.477343,-9.867707,-6.390364,4.836516,2.0,publish
bybit_perp,OMGUSDT,20250222,193,0.994819,4.16115,-8.364801,-4.203651,4.16115,-9.401723,-5.240573,4.124555,-8.408368,-4.283813,4.124555,-9.195796,-5.07124,3.412451,2.0,publish
bybit_perp,OMGUSDT,20250225,624,0.978045,4.379316,-6.317733,-1.938417,4.379316,-5.331279,-0.951963,4.352404,-6.304833,-1.952429,4.352404,-5.210467,-0.858064,7.427041,2.0,publish
bybit_perp,OMGUSDT,20250228,870,0.971149,3.118367,-6.90414,-3.785773,3.118367,-8.06572,-4.947353,3.121326,-6.97138,-3.850054,3.121326,-8.066452,-4.945125,7.029383,2.0,publish
bybit_perp,OMGUSDT,20250303,1067,0.970291,3.227414,-6.331592,-3.104178,3.227414,-7.773286,-4.545872,3.205067,-6.359223,-3.154157,3.205067,-7.932324,-4.727257,5.972185,2.0,publish
bybit_perp,OMGUSDT,20250306,470,0.965106,3.023857,-6.406881,-3.383024,3.023857,-6.567877,-3.544021,3.034073,-6.405939,-3.371865,3.034073,-6.780375,-3.746301,4.563328,2.0,publish
bybit_perp,OMGUSDT,20250309,762,0.962205,3.05342,-6.608879,-3.555459,3.05342,-6.396417,-3.342997,3.069164,-6.678167,-3.609003,3.069164,-6.28761,-3.218446,5.499707,2.0,publish
bybit_perp,OMGUSDT,20250312,468,0.976923,3.155059,-7.359836,-4.204777,3.155059,-8.87112,-5.716061,3.170454,-7.341989,-4.171535,3.170454,-8.809562,-5.639109,4.401198,2.0,publish
bybit_perp,OMGUSDT,20250315,2435,0.983778,5.651444,0.626145,6.277589,5.651444,15.109613,20.761057,5.644111,0.687054,6.331166,5.644111,14.911186,20.555297,14.90512,2.0,publish
bybit_perp,OMGUSDT,20250318,1874,0.979509,6.183473,-5.407998,0.775476,6.183473,-4.121966,2.061507,6.213954,-5.466536,0.747418,6.213954,-4.12214,2.091814,9.196194,2.0,publish
bybit_perp,OMGUSDT,20250321,1335,0.979925,3.689538,-5.781671,-2.092133,3.689538,-6.694196,-3.004658,3.694176,-5.810008,-2.115831,3.694176,-6.654329,-2.960153,5.299173,2.0,publish
bybit_perp,OMGUSDT,20250324,897,0.972241,4.033917,-6.173097,-2.13918,4.033917,-8.141523,-4.107606,4.046982,-6.258237,-2.211255,4.046982,-8.397933,-4.350951,4.936684,2.0,publish
bybit_perp,OMGUSDT,20250327,418,0.967225,5.16351,-7.748042,-2.584531,5.16351,-6.526725,-1.363214,5.181685,-7.712744,-2.531059,5.181685,-6.497271,-1.315586,3.737616,2.0,publish
bybit_perp,OMGUSDT,20250330,781,0.970294,5.266306,-4.49008,0.776226,5.266306,-4.2468,1.019505,5.26662,-4.462318,0.804301,5.26662,-4.242112,1.024508,4.559159,2.0,publish
bybit_perp,OMGUSDT,20250402,650,0.926154,5.224493,-6.893671,-1.669178,5.224493,-8.097068,-2.872576,5.371017,-6.77889,-1.407873,5.371017,-7.51858,-2.147563,4.439472,2.0,publish
bybit_perp,OMGUSDT,20250405,353,0.941643,4.261512,-5.447855,-1.186343,4.261512,-5.422026,-1.160514,4.309933,-5.602436,-1.292502,4.309933,-5.612154,-1.30222,2.921565,2.0,publish
bybit_perp,OMGUSDT,20250408,833,0.954622,6.509452,-6.877031,-0.367578,6.509452,-7.720963,-1.211511,6.567749,-6.890969,-0.323219,6.567749,-7.623698,-1.055949,7.374682,2.0,publish
bybit_perp,OMGUSDT,20250411,691,0.965702,4.588848,-5.232337,-0.643488,4.588848,-3.837225,0.751623,4.616054,-5.186821,-0.570767,4.616054,-3.776844,0.839209,4.890073,2.0,publish
bybit_perp,OMGUSDT,20250414,857,0.931855,5.519685,-4.270764,1.248921,5.519685,-0.989077,4.530608,5.636783,-4.266437,1.370346,5.636783,-0.966313,4.67047,6.337463,2.0,publish
bybit_perp,OMGUSDT,20250417,434,0.948618,5.614379,-6.531713,-0.917334,5.614379,-7.232801,-1.618422,5.598744,-6.522164,-0.92342,5.598744,-7.006646,-1.407902,4.582697,2.0,publish
bybit_perp,OMGUSDT,20250420,801,0.961798,4.437057,-6.569101,-2.132044,4.437057,-5.982893,-1.545837,4.468368,-6.497999,-2.029631,4.468368,-5.842967,-1.374598,5.057183,2.0,publish
bybit_perp,OMGUSDT,20250423,651,0.954685,5.127271,-6.118328,-0.991057,5.127271,-7.98045,-2.853179,5.161939,-6.087336,-0.925398,5.161939,-7.810596,-2.648658,5.234408,2.0,publish
bybit_perp,OMGUSDT,20250426,643,0.946034,6.652648,-6.93554,-0.282892,6.652648,-10.344735,-3.692088,6.699345,-7.12195,-0.422605,6.699345,-10.387931,-3.688586,6.994981,2.0,publish
bybit_perp,OMGUSDT,20250429,344,0.939535,4.738236,-6.882672,-2.144436,4.738236,-6.487993,-1.749757,4.753365,-6.646283,-1.892918,4.753365,-6.224458,-1.471093,4.563272,2.0,publish
bybit_perp,OMGUSDT,20250502,367,0.941689,5.333769,-5.610757,-0.276988,5.333769,-8.505622,-3.171853,5.340714,-5.792222,-0.451508,5.340714,-8.516717,-3.176004,4.173462,2.0,publish
bybit_perp,OMGUSDT,20250505,468,0.926282,5.149856,-5.82546,-0.675604,5.149856,-5.829012,-0.679156,5.098303,-5.698502,-0.600199,5.098303,-5.931352,-0.83305,4.143697,2.0,publish
bybit_perp,OMGUSDT,20250508,615,0.941138,7.312674,-6.120006,1.192669,7.312674,-6.491315,0.82136,7.289409,-6.028434,1.260975,7.289409,-6.298928,0.99048,5.16987,2.0,publish
bybit_perp,OMGUSDT,20250511,340,0.953235,5.424275,-8.01521,-2.590936,5.424275,-9.036841,-3.612566,5.391572,-7.918728,-2.527156,5.391572,-9.164524,-3.772952,4.889444,2.0,publish
bybit_perp,OMGUSDT,20250514,759,0.966667,6.075956,-6.435696,-0.35974,6.075956,-7.414959,-1.339003,6.048675,-6.327654,-0.278979,6.048675,-7.383422,-1.334747,6.273263,2.0,publish
bybit_perp,OMGUSDT,20250517,533,0.963039,7.615636,-8.881528,-1.265893,7.615636,-10.16437,-2.548734,7.593667,-8.828911,-1.235244,7.593667,-10.24417,-2.650503,6.12679,2.0,publish
bybit_perp,OMGUSDT,20250520,522,0.96954,6.790863,-6.35104,0.439823,6.790863,-6.439656,0.351207,6.776837,-6.197758,0.579079,6.776837,-6.329221,0.447616,4.884165,2.0,publish
bybit_perp,OMGUSDT,20250523,456,0.945614,5.592252,-6.396727,-0.804475,5.592252,-5.463921,0.128331,5.585061,-6.131724,-0.546663,5.585061,-5.353008,0.232053,4.43353,2.0,publish
bybit_perp,OMGUSDT,20250526,215,0.934419,5.411052,-4.629796,0.781255,5.411052,-5.461573,-0.050521,5.420869,-4.433828,0.987041,5.420869,-5.291421,0.129448,2.861029,2.0,publish
bybit_perp,OMGUSDT,20250529,117,0.928205,5.375371,-4.4789,0.896471,5.375371,-5.548329,-0.172957,5.401604,-4.4685,0.933104,5.401604,-5.500927,-0.099323,2.252738,2.0,publish
bybit_perp,OMGUSDT,20250601,5906,0.98918,5.384719,-6.66013,-1.275411,5.384719,-6.232163,-0.847444,5.380279,-6.641479,-1.261201,5.380279,-6.126794,-0.746515,18.113623,2.0,publish
bybit_perp,REEFUSDT,20230401,83,1.0,9.108299,-11.750751,-2.642453,9.108299,-11.313569,-2.20527,9.108299,-11.750751,-2.642453,9.108299,-11.313569,-2.20527,4.511423,2.0,publish
bybit_perp,REEFUSDT,20230404,156,1.0,9.126544,-11.477891,-2.351346,9.126544,-8.995234,0.13131,9.126544,-11.477891,-2.351346,9.126544,-8.995234,0.13131,5.500317,2.0,publish
bybit_perp,REEFUSDT,20230407,111,1.0,9.018284,-13.266822,-4.248538,9.018284,-11.429602,-2.411317,9.018284,-13.266822,-4.248538,9.018284,-11.429602,-2.411317,4.515118,2.0,publish
bybit_perp,REEFUSDT,20230410,81,1.0,8.814245,-11.317775,-2.50353,8.814245,-10.013827,-1.199582,8.814245,-11.317775,-2.50353,8.814245,-10.013827,-1.199582,4.077665,2.0,publish
bybit_perp,REEFUSDT,20230413,84,1.0,8.582513,-11.660699,-3.078187,8.582513,-10.116575,-1.534063,8.582513,-11.660699,-3.078187,8.582513,-10.116575,-1.534063,4.672753,2.0,publish
bybit_perp,REEFUSDT,20230416,130,1.0,8.135212,-11.241665,-3.106452,8.135212,-12.306804,-4.171592,8.135212,-11.241665,-3.106452,8.135212,-12.306804,-4.171592,5.133952,2.0,publish
bybit_perp,REEFUSDT,20230419,362,1.0,9.135001,-17.760685,-8.625684,9.135001,-25.786545,-16.651544,9.135001,-17.760685,-8.625684,9.135001,-25.786545,-16.651544,7.168062,2.0,publish
bybit_perp,REEFUSDT,20230422,43,1.0,9.566262,-12.670027,-3.103765,9.566262,-11.33885,-1.772588,9.566262,-12.670027,-3.103765,9.566262,-11.33885,-1.772588,3.986591,2.0,publish
bybit_perp,REEFUSDT,20230425,53,1.0,9.557648,-11.714111,-2.156464,9.557648,-10.27955,-0.721903,9.557648,-11.714111,-2.156464,9.557648,-10.27955,-0.721903,5.597149,2.0,publish
bybit_perp,REEFUSDT,20230428,33,1.0,2.379112,-6.148239,-3.769127,2.379112,-6.410174,-4.031062,2.379112,-6.148239,-3.769127,2.379112,-6.410174,-4.031062,3.625322,2.0,publish
bybit_perp,REEFUSDT,20230501,111,1.0,3.390102,-5.824475,-2.434373,3.390102,-2.61091,0.779192,3.390102,-5.824475,-2.434373,3.390102,-2.61091,0.779192,4.100873,2.0,publish
bybit_perp,REEFUSDT,20230504,47,1.0,2.193088,-3.474598,-1.281511,2.193088,-6.503627,-4.310539,2.193088,-3.474598,-1.281511,2.193088,-6.503627,-4.310539,2.901003,2.0,publish
bybit_perp,REEFUSDT,20230507,92,1.0,2.203442,-3.407767,-1.204325,2.203442,-3.255191,-1.051749,2.203442,-3.407767,-1.204325,2.203442,-3.255191,-1.051749,3.001964,2.0,publish
bybit_perp,REEFUSDT,20230510,164,1.0,7.600414,-14.027188,-6.426774,7.600414,-11.543032,-3.942618,7.600414,-14.027188,-6.426774,7.600414,-11.543032,-3.942618,5.750167,2.0,publish
bybit_perp,REEFUSDT,20230513,77,1.0,2.44269,-6.187623,-3.744932,2.44269,-6.65659,-4.2139,2.44269,-6.187623,-3.744932,2.44269,-6.65659,-4.2139,2.884648,2.0,publish
bybit_perp,REEFUSDT,20230516,159,1.0,2.72887,-8.429135,-5.700265,2.72887,-6.598012,-3.869142,2.72887,-8.429135,-5.700265,2.72887,-6.598012,-3.869142,3.392801,2.0,publish
bybit_perp,REEFUSDT,20230519,52,1.0,2.314908,-7.983528,-5.668619,2.314908,-9.398008,-7.0831,2.314908,-7.983528,-5.668619,2.314908,-9.398008,-7.0831,3.357323,2.0,publish
bybit_perp,REEFUSDT,20230522,57,1.0,2.432795,-6.053243,-3.620448,2.432795,-7.17236,-4.739566,2.432795,-6.053243,-3.620448,2.432795,-7.17236,-4.739566,2.967289,2.0,publish
bybit_perp,REEFUSDT,20230525,94,1.0,2.595162,-4.812846,-2.217684,2.595162,-3.430577,-0.835415,2.595162,-4.812846,-2.217684,2.595162,-3.430577,-0.835415,2.86941,2.0,publish
bybit_perp,REEFUSDT,20230528,188,1.0,2.317577,-3.794399,-1.476822,2.317577,-4.014579,-1.697002,2.317577,-3.794399,-1.476822,2.317577,-4.014579,-1.697002,2.50685,2.0,publish
bybit_perp,REEFUSDT,20230531,184,1.0,2.625377,-5.193871,-2.568495,2.625377,-6.010201,-3.384825,2.625377,-5.193871,-2.568495,2.625377,-6.010201,-3.384825,3.756344,2.0,publish
bybit_perp,REEFUSDT,20230603,80,1.0,2.369939,-5.581323,-3.211384,2.369939,-5.680765,-3.310826,2.369939,-5.581323,-3.211384,2.369939,-5.680765,-3.310826,2.361577,2.0,publish
bybit_perp,REEFUSDT,20230606,106,1.0,2.70449,-4.432797,-1.728307,2.70449,-3.176136,-0.471646,2.70449,-4.432797,-1.728307,2.70449,-3.176136,-0.471646,3.682895,2.0,publish
bybit_perp,REEFUSDT,20230609,71,1.0,2.977976,-6.019382,-3.041406,2.977976,-7.440555,-4.462579,2.977976,-6.019382,-3.041406,2.977976,-7.440555,-4.462579,3.386261,2.0,publish
bybit_perp,REEFUSDT,20230612,129,1.0,3.473512,-6.146984,-2.673472,3.473512,-7.669283,-4.195771,3.473512,-6.146984,-2.673472,3.473512,-7.669283,-4.195771,4.943887,2.0,publish
bybit_perp,REEFUSDT,20230615,155,1.0,3.32171,-7.413479,-4.091769,3.32171,-7.657583,-4.335873,3.32171,-7.413479,-4.091769,3.32171,-7.657583,-4.335873,4.039741,2.0,publish
bybit_perp,REEFUSDT,20230618,139,1.0,3.280557,-6.589147,-3.308589,3.280557,-8.450013,-5.169456,3.280557,-6.589147,-3.308589,3.280557,-8.450013,-5.169456,3.310431,2.0,publish
bybit_perp,REEFUSDT,20230621,139,1.0,3.35644,-6.988042,-3.631603,3.35644,-8.876827,-5.520388,3.35644,-6.988042,-3.631603,3.35644,-8.876827,-5.520388,4.675453,2.0,publish
bybit_perp,REEFUSDT,20230624,155,1.0,3.018939,-7.014949,-3.99601,3.018939,-11.647054,-8.628115,3.018939,-7.014949,-3.99601,3.018939,-11.647054,-8.628115,4.849861,2.0,publish
bybit_perp,REEFUSDT,20230627,64,1.0,3.077447,-7.205552,-4.128105,3.077447,-7.852581,-4.775134,3.077447,-7.205552,-4.128105,3.077447,-7.852581,-4.775134,3.802467,2.0,publish
bybit_perp,REEFUSDT,20230630,165,1.0,3.204422,-9.373229,-6.168807,3.204422,-7.807507,-4.603085,3.204422,-9.373229,-6.168807,3.204422,-7.807507,-4.603085,6.972938,2.0,publish
bybit_perp,REEFUSDT,20230703,153,1.0,3.035884,-5.660555,-2.624671,3.035884,-6.29499,-3.259106,3.035884,-5.660555,-2.624671,3.035884,-6.29499,-3.259106,4.401478,2.0,publish
bybit_perp,REEFUSDT,20230706,163,1.0,3.033596,-6.241897,-3.208302,3.033596,-7.609974,-4.576378,3.033596,-6.241897,-3.208302,3.033596,-7.609974,-4.576378,5.348527,2.0,publish
bybit_perp,REEFUSDT,20230709,22,1.0,3.323109,-4.898373,-1.575264,3.323109,-7.117161,-3.794052,3.323109,-4.898373,-1.575264,3.323109,-7.117161,-3.794052,3.308859,2.0,publish
bybit_perp,REEFUSDT,20230712,31,1.0,3.076315,-1.739426,1.33689,3.076315,-3.799516,-0.7232,3.076315,-1.739426,1.33689,3.076315,-3.799516,-0.7232,3.626794,2.0,publish
bybit_perp,REEFUSDT,20230715,15,1.0,3.996201,-2.093782,1.902419,3.996201,-0.361031,3.63517,3.996201,-2.093782,1.902419,3.996201,-0.361031,3.63517,3.617684,2.0,publish
bybit_perp,REEFUSDT,20230718,39,1.0,4.062506,-4.94474,-0.882234,4.062506,-6.616069,-2.553563,4.062506,-4.94474,-0.882234,4.062506,-6.616069,-2.553563,3.699904,2.0,publish
bybit_perp,REEFUSDT,20230721,14,1.0,3.243322,-5.399718,-2.156396,3.243322,-2.593775,0.649547,3.243322,-5.399718,-2.156396,3.243322,-2.593775,0.649547,2.912727,2.0,publish
bybit_perp,REEFUSDT,20230724,627,1.0,3.466334,-7.145296,-3.678962,3.466334,-9.298915,-5.832581,3.466334,-7.145296,-3.678962,3.466334,-9.298915,-5.832581,7.912107,2.0,publish
bybit_perp,REEFUSDT,20230727,213,1.0,3.183798,-6.663955,-3.480157,3.183798,-6.692384,-3.508585,3.183798,-6.663955,-3.480157,3.183798,-6.692384,-3.508585,3.385931,2.0,publish
bybit_perp,REEFUSDT,20230730,94,1.0,4.006044,-5.958524,-1.95248,4.006044,-13.206646,-9.200602,4.006044,-5.958524,-1.95248,4.006044,-13.206646,-9.200602,2.92583,2.0,publish
bybit_perp,REEFUSDT,20230802,70,1.0,3.719124,-5.287786,-1.568661,3.719124,-6.156102,-2.436978,3.719124,-5.287786,-1.568661,3.719124,-6.156102,-2.436978,3.394781,2.0,publish
bybit_perp,REEFUSDT,20230805,37,1.0,3.456884,-8.400614,-4.94373,3.456884,-7.180493,-3.723609,3.456884,-8.400614,-4.94373,3.456884,-7.180493,-3.723609,2.943537,2.0,publish
