venue,coin,date,rule,n_fills,spread_capture_bp_10s,adverse_select_bp_10s,net_markout_bp_10s,spread_capture_bp_60s,adverse_select_bp_60s,net_markout_bp_60s,n_trades,sign_accuracy,sign_accuracy_szw
bybit_perp,OP,20240111,lee_ready,16780,0.293774,-1.603719,-1.309946,0.293774,-1.671687,-1.377913,1001860,0.858858,0.944536
bybit_perp,OP,20240111,tick,12101,0.30582,-1.714637,-1.408818,0.30582,-1.589558,-1.283738,1001860,0.846189,0.915171
bybit_perp,OP,20240114,true,10352,0.182681,-1.653063,-1.470382,0.182681,-1.687703,-1.505022,315580,1.0,1.0
bybit_perp,OP,20240114,lee_ready,10680,0.184757,-1.609789,-1.425033,0.184757,-1.61519,-1.430433,315580,0.923832,0.967022
bybit_perp,OP,20240114,tick,7694,0.189108,-1.695413,-1.506305,0.189108,-1.721285,-1.532176,315580,0.861905,0.900529
bybit_perp,OP,20240117,true,8659,0.192895,-1.831446,-1.638551,0.192895,-1.704202,-1.511307,304876,1.0,1.0
bybit_perp,OP,20240117,lee_ready,8939,0.195558,-1.796292,-1.600734,0.195558,-1.672479,-1.476921,304876,0.919174,0.949671
bybit_perp,OP,20240117,tick,6258,0.201837,-1.795984,-1.594146,0.201837,-1.57187,-1.370032,304876,0.866346,0.901713
bybit_perp,OP,20240120,true,7133,0.206133,-1.608165,-1.402032,0.206133,-1.209638,-1.003505,214350,1.0,1.0
bybit_perp,OP,20240120,lee_ready,7358,0.212013,-1.596377,-1.384364,0.212013,-1.187207,-0.975194,214350,0.938311,0.966663
bybit_perp,OP,20240120,tick,5470,0.213489,-1.615985,-1.402496,0.213489,-1.138001,-0.924512,214350,0.873473,0.934551
bybit_perp,OP,20240123,true,12629,0.293282,-1.628981,-1.335699,0.293282,-1.202404,-0.909121,517063,1.0,1.0
bybit_perp,OP,20240123,lee_ready,13399,0.299834,-1.555582,-1.255748,0.299834,-1.191898,-0.892064,517063,0.863084,0.953773
bybit_perp,OP,20240123,tick,9280,0.319243,-1.51613,-1.196887,0.319243,-1.043771,-0.724527,517063,0.836807,0.905974
bybit_perp,OP,20240126,true,9781,0.231913,-1.753161,-1.521247,0.231913,-1.523335,-1.291421,399286,1.0,1.0
bybit_perp,OP,20240126,lee_ready,10158,0.237071,-1.705907,-1.468836,0.237071,-1.450968,-1.213897,399286,0.882337,0.971492
bybit_perp,OP,20240126,tick,6886,0.245239,-1.643058,-1.397819,0.245239,-1.352997,-1.107758,399286,0.837568,0.9186
bybit_perp,OP,20240129,true,8197,0.236109,-1.730371,-1.494262,0.236109,-1.784753,-1.548644,243715,1.0,1.0
bybit_perp,OP,20240129,lee_ready,8482,0.238133,-1.691914,-1.45378,0.238133,-1.75939,-1.521257,243715,0.931198,0.96778
bybit_perp,OP,20240129,tick,5957,0.246551,-1.625622,-1.37907,0.246551,-1.803188,-1.556636,243715,0.853924,0.918155
bybit_perp,OP,20240201,true,8109,0.210122,-1.504906,-1.294784,0.210122,-1.186116,-0.975994,338305,1.0,1.0
bybit_perp,OP,20240201,lee_ready,8502,0.214379,-1.466383,-1.252004,0.214379,-1.225008,-1.010629,338305,0.845131,0.971229
bybit_perp,OP,20240201,tick,6229,0.21857,-1.448697,-1.230127,0.21857,-1.093847,-0.875277,338305,0.768561,0.896599
bybit_perp,OP,20240204,true,5942,0.202731,-1.547644,-1.344912,0.202731,-1.286503,-1.083771,153886,1.0,1.0
bybit_perp,OP,20240204,lee_ready,6126,0.205784,-1.525752,-1.319968,0.205784,-1.307353,-1.101569,153886,0.889983,0.9696
bybit_perp,OP,20240204,tick,4293,0.208244,-1.530922,-1.322679,0.208244,-1.326064,-1.11782,153886,0.817267,0.914118
bybit_perp,OP,20240207,true,15933,0.19705,-1.491438,-1.294388,0.19705,-1.254279,-1.057229,564956,1.0,1.0
bybit_perp,OP,20240207,lee_ready,16549,0.199494,-1.462779,-1.263285,0.199494,-1.268286,-1.068792,564956,0.901833,0.968741
bybit_perp,OP,20240207,tick,12471,0.204756,-1.488603,-1.283847,0.204756,-1.431827,-1.227071,564956,0.878348,0.923772
bybit_perp,OP,20240210,true,8433,0.162399,-1.621301,-1.458902,0.162399,-1.628849,-1.46645,214401,1.0,1.0
bybit_perp,OP,20240210,lee_ready,8550,0.163213,-1.621582,-1.458369,0.163213,-1.649572,-1.486359,214401,0.922472,0.979487
bybit_perp,OP,20240210,tick,6833,0.162076,-1.678167,-1.51609,0.162076,-1.721342,-1.559266,214401,0.847407,0.917935
bybit_perp,OP,20240213,true,13491,0.170349,-1.538765,-1.368417,0.170349,-1.811886,-1.641537,414084,1.0,1.0
bybit_perp,OP,20240213,lee_ready,13961,0.172268,-1.488811,-1.316543,0.172268,-1.733486,-1.561218,414084,0.927812,0.963206
bybit_perp,OP,20240213,tick,10667,0.173391,-1.52579,-1.352399,0.173391,-1.837702,-1.66431,414084,0.86857,0.908692
bybit_perp,OP,20240216,true,9480,0.173862,-1.418325,-1.244463,0.173862,-1.104014,-0.930152,343580,1.0,1.0
bybit_perp,OP,20240216,lee_ready,9786,0.175649,-1.40781,-1.232162,0.175649,-1.15314,-0.977492,343580,0.925997,0.96585
bybit_perp,OP,20240216,tick,7219,0.178113,-1.427107,-1.248994,0.178113,-1.150756,-0.972642,343580,0.865606,0.907973
bybit_perp,OP,20240219,true,11364,0.175236,-1.397189,-1.221953,0.175236,-1.198864,-1.023628,496704,1.0,1.0
bybit_perp,OP,20240219,lee_ready,11823,0.177931,-1.362783,-1.184852,0.177931,-1.241887,-1.063956,496704,0.876621,0.965036
bybit_perp,OP,20240219,tick,8397,0.181119,-1.407425,-1.226307,0.181119,-1.315209,-1.134091,496704,0.830168,0.910685
bybit_perp,OP,20240222,true,13376,0.166457,-1.502814,-1.336357,0.166457,-1.487934,-1.321477,500366,1.0,1.0
bybit_perp,OP,20240222,lee_ready,13942,0.169226,-1.453337,-1.284111,0.169226,-1.443558,-1.274332,500366,0.91494,0.964239
bybit_perp,OP,20240222,tick,10684,0.171985,-1.383473,-1.211488,0.171985,-1.418342,-1.246357,500366,0.86063,0.91033
bybit_perp,OP,20240225,true,8607,0.168074,-1.61924,-1.451166,0.168074,-1.361701,-1.193627,295184,1.0,1.0
bybit_perp,OP,20240225,lee_ready,8848,0.169632,-1.590605,-1.420972,0.169632,-1.326345,-1.156713,295184,0.915659,0.973178
bybit_perp,OP,20240225,tick,6505,0.171932,-1.591571,-1.419639,0.171932,-1.189471,-1.01754,295184,0.844683,0.91795
bybit_perp,OP,20240228,true,13285,0.388061,-1.479568,-1.091508,0.388061,-1.145475,-0.757415,829785,1.0,1.0
bybit_perp,OP,20240228,lee_ready,14746,0.390569,-1.483228,-1.092659,0.390569,-1.589372,-1.198803,829785,0.877234,0.943639
bybit_perp,OP,20240228,tick,10457,0.423254,-1.442607,-1.019353,0.423254,-1.313476,-0.890222,829785,0.849639,0.901699
bybit_perp,OP,20240302,true,11313,0.172846,-1.553204,-1.380358,0.172846,-1.538141,-1.365295,378352,1.0,1.0
bybit_perp,OP,20240302,lee_ready,11792,0.175059,-1.538395,-1.363336,0.175059,-1.494015,-1.318957,378352,0.904935,0.965288
bybit_perp,OP,20240302,tick,8290,0.179814,-1.550103,-1.370288,0.179814,-1.402318,-1.222504,378352,0.857318,0.923245
bybit_perp,OP,20240305,true,26337,0.529872,-1.435665,-0.905793,0.529872,-1.317024,-0.787152,1948257,1.0,1.0
bybit_perp,OP,20240305,lee_ready,29496,0.526114,-1.487692,-0.961578,0.526114,-1.214977,-0.688863,1948257,0.873528,0.932243
bybit_perp,OP,20240305,tick,21538,0.567843,-1.275488,-0.707645,0.567843,-1.125527,-0.557684,1948257,0.876675,0.914322
bybit_perp,OP,20240308,true,13508,0.224881,-1.32784,-1.102959,0.224881,-1.764297,-1.539416,512412,1.0,1.0
bybit_perp,OP,20240308,lee_ready,14213,0.230097,-1.383777,-1.15368,0.230097,-1.82948,-1.599382,512412,0.866438,0.953699
bybit_perp,OP,20240308,tick,10028,0.243852,-1.299407,-1.055555,0.243852,-2.252005,-2.008153,512412,0.839208,0.901495
bybit_perp,OP,20240311,true,10074,0.290803,-1.614673,-1.32387,0.290803,-1.94208,-1.651277,530137,1.0,1.0
bybit_perp,OP,20240311,lee_ready,10595,0.295557,-1.55663,-1.261073,0.295557,-1.917856,-1.622299,530137,0.890462,0.950541
bybit_perp,OP,20240311,tick,7354,0.322549,-1.50596,-1.183411,0.322549,-1.670736,-1.348187,530137,0.873184,0.916405
bybit_perp,OP,20240314,true,11181,0.24424,-1.2871,-1.042859,0.24424,-1.249411,-1.00517,545878,1.0,1.0
bybit_perp,OP,20240314,lee_ready,11964,0.245788,-1.267823,-1.022035,0.245788,-1.27612,-1.030331,545878,0.901747,0.952722
bybit_perp,OP,20240314,tick,8458,0.263338,-1.168692,-0.905354,0.263338,-1.25169,-0.988352,545878,0.853823,0.914142
bybit_perp,OP,20240317,true,8948,0.216567,-1.353446,-1.136879,0.216567,-1.18684,-0.970273,409233,1.0,1.0
bybit_perp,OP,20240317,lee_ready,9676,0.2199,-1.301989,-1.082089,0.2199,-1.198403,-0.978504,409233,0.875281,0.964572
bybit_perp,OP,20240317,tick,6727,0.227834,-1.283887,-1.056054,0.227834,-1.11111,-0.883276,409233,0.807511,0.900909
bybit_perp,OP,20240320,true,14439,0.337976,-1.508617,-1.170641,0.337976,-1.112376,-0.774399,1033027,1.0,1.0
bybit_perp,OP,20240320,lee_ready,16068,0.339613,-1.383658,-1.044045,0.339613,-1.129324,-0.789711,1033027,0.890752,0.941901
bybit_perp,OP,20240320,tick,11059,0.364728,-1.350119,-0.985391,0.364728,-0.918286,-0.553558,1033027,0.853585,0.909154
bybit_perp,OP,20240323,true,8192,0.19229,-1.814346,-1.622056,0.19229,-1.909792,-1.717503,235081,1.0,1.0
bybit_perp,OP,20240323,lee_ready,8561,0.194482,-1.749394,-1.554912,0.194482,-1.841236,-1.646754,235081,0.898422,0.972323
bybit_perp,OP,20240323,tick,5842,0.20255,-1.738718,-1.536168,0.20255,-1.711172,-1.508623,235081,0.84014,0.905174
bybit_perp,OP,20240326,true,9942,0.196436,-1.679492,-1.483056,0.196436,-1.355212,-1.158776,533151,1.0,1.0
bybit_perp,OP,20240326,lee_ready,10680,0.203223,-1.587288,-1.384066,0.203223,-1.30657,-1.103347,533151,0.84241,0.951752
bybit_perp,OP,20240326,tick,7455,0.20749,-1.655344,-1.447854,0.20749,-1.480699,-1.273209,533151,0.845565,0.91781
bybit_perp,OP,20240329,true,5696,0.187122,-1.446574,-1.259451,0.187122,-1.306691,-1.119568,195353,1.0,1.0
bybit_perp,OP,20240329,lee_ready,6039,0.18926,-1.465727,-1.276467,0.18926,-1.375726,-1.186466,195353,0.924834,0.968926
bybit_perp,OP,20240329,tick,4271,0.191377,-1.48707,-1.295693,0.191377,-1.324248,-1.132871,195353,0.857688,0.920634
bybit_perp,OP,20240401,true,6518,0.262782,-1.263399,-1.000617,0.262782,-1.192849,-0.930067,333919,1.0,1.0
bybit_perp,OP,20240401,lee_ready,7090,0.266125,-1.245379,-0.979253,0.266125,-1.28329,-1.017165,333919,0.875643,0.963938
bybit_perp,OP,20240401,tick,4904,0.276076,-1.203856,-0.92778,0.276076,-1.165059,-0.888983,333919,0.854276,0.91828
bybit_perp,OP,20240404,true,5780,0.237513,-1.504227,-1.266714,0.237513,-1.566564,-1.329051,301252,1.0,1.0
bybit_perp,OP,20240404,lee_ready,6504,0.238772,-1.481832,-1.243059,0.238772,-1.338765,-1.099993,301252,0.750355,0.972739
bybit_perp,OP,20240404,tick,4412,0.247416,-1.434976,-1.18756,0.247416,-1.20597,-0.958554,301252,0.791825,0.911371
bybit_perp,OP,20240407,true,6278,0.208127,-1.517885,-1.309758,0.208127,-1.656645,-1.448517,186245,1.0,1.0
bybit_perp,OP,20240407,lee_ready,6643,0.210188,-1.530453,-1.320265,0.210188,-1.628996,-1.418807,186245,0.892346,0.978377
bybit_perp,OP,20240407,tick,4535,0.213534,-1.534588,-1.321053,0.213534,-1.572979,-1.359445,186245,0.836124,0.923495
bybit_perp,OP,20240410,true,5784,0.279827,-1.139436,-0.85961,0.279827,-1.389377,-1.109551,324150,1.0,1.0
bybit_perp,OP,20240410,lee_ready,6335,0.282285,-0.983659,-0.701374,0.282285,-1.070386,-0.788101,324150,0.871593,0.95473
bybit_perp,OP,20240410,tick,4359,0.299362,-0.868784,-0.569422,0.299362,-1.129135,-0.829773,324150,0.856317,0.917295
bybit_perp,OP,20240413,true,13949,0.878131,-1.948144,-1.070013,0.878131,-1.490951,-0.61282,683389,1.0,1.0
bybit_perp,OP,20240413,lee_ready,15613,0.875045,-1.559181,-0.684136,0.875045,-1.075923,-0.200878,683389,0.906108,0.944636
bybit_perp,OP,20240413,tick,10997,0.941796,-2.048834,-1.107037,0.941796,-1.670972,-0.729175,683389,0.873053,0.922323
bybit_perp,OP,20240416,true,8643,0.345917,-1.316347,-0.970429,0.345917,-1.132368,-0.786451,295291,1.0,1.0
bybit_perp,OP,20240416,lee_ready,9255,0.346562,-1.26154,-0.914979,0.346562,-1.155548,-0.808986,295291,0.916625,0.96913
bybit_perp,OP,20240416,tick,6255,0.365131,-1.320243,-0.955113,0.365131,-1.202284,-0.837153,295291,0.849443,0.907595
bybit_perp,OP,20240419,true,6317,0.343639,-1.702359,-1.35872,0.343639,-1.427637,-1.083998,222406,1.0,1.0
bybit_perp,OP,20240419,lee_ready,6903,0.346022,-1.650666,-1.304643,0.346022,-1.576094,-1.230072,222406,0.906936,0.960378
bybit_perp,OP,20240419,tick,4662,0.359817,-1.70456,-1.344743,0.359817,-1.857187,-1.49737,222406,0.852144,0.917217
bybit_perp,OP,20240422,true,5036,0.255241,-1.646325,-1.391084,0.255241,-1.747593,-1.492352,150533,1.0,1.0
bybit_perp,OP,20240422,lee_ready,5357,0.258333,-1.581521,-1.323188,0.258333,-1.652125,-1.393792,150533,0.929205,0.973007
bybit_perp,OP,20240422,tick,3590,0.266148,-1.647301,-1.381152,0.266148,-1.663407,-1.397259,150533,0.849927,0.911291
bybit_perp,OP,20240425,true,3502,0.296771,-1.405021,-1.10825,0.296771,-1.010749,-0.713978,125137,1.0,1.0
bybit_perp,OP,20240425,lee_ready,3727,0.296921,-1.339721,-1.0428,0.296921,-0.891138,-0.594217,125137,0.92477,0.97878
bybit_perp,OP,20240425,tick,2485,0.311339,-1.459547,-1.148209,0.311339,-1.021732,-0.710393,125137,0.869079,0.926783
bybit_perp,OP,20240428,true,8569,0.287455,-1.512076,-1.224622,0.287455,-1.132986,-0.845531,359643,1.0,1.0
bybit_perp,OP,20240428,lee_ready,9113,0.287689,-1.46449,-1.1768,0.287689,-1.122994,-0.835305,359643,0.941706,0.970628
bybit_perp,OP,20240428,tick,6221,0.303624,-1.523356,-1.219732,0.303624,-1.343361,-1.039737,359643,0.89313,0.934528
bybit_perp,OP,20240501,true,19854,0.341905,-1.567114,-1.22521,0.341905,-1.569473,-1.227568,915531,1.0,1.0
bybit_perp,OP,20240501,lee_ready,22158,0.346366,-1.356847,-1.010481,0.346366,-1.251112,-0.904747,915531,0.922257,0.950931
bybit_perp,OP,20240501,tick,15818,0.363533,-1.467684,-1.104152,0.363533,-1.405183,-1.04165,915531,0.882346,0.918389
bybit_perp,OP,20240504,true,11076,0.223216,-1.419127,-1.195911,0.223216,-1.240796,-1.01758,409935,1.0,1.0
bybit_perp,OP,20240504,lee_ready,11591,0.224922,-1.380846,-1.155924,0.224922,-1.213534,-0.988612,409935,0.943028,0.962814
bybit_perp,OP,20240504,tick,8354,0.2314,-1.358459,-1.127059,0.2314,-1.188786,-0.957386,409935,0.884126,0.919079
bybit_perp,OP,20240507,true,7524,0.24638,-1.285086,-1.038706,0.24638,-1.15543,-0.90905,270236,1.0,1.0
bybit_perp,OP,20240507,lee_ready,7925,0.249961,-1.225084,-0.975123,0.249961,-1.085606,-0.835645,270236,0.933713,0.96176
bybit_perp,OP,20240507,tick,5663,0.26185,-1.1966,-0.93475,0.26185,-1.14747,-0.88562,270236,0.869684,0.920219
bybit_perp,OP,20240510,true,5562,0.25585,-1.123327,-0.867477,0.25585,-0.993873,-0.738024,197422,1.0,1.0
bybit_perp,OP,20240510,lee_ready,5838,0.258374,-1.107046,-0.848673,0.258374,-1.015157,-0.756783,197422,0.928113,0.975001
bybit_perp,OP,20240510,tick,4071,0.267413,-1.103865,-0.836452,0.267413,-1.108499,-0.841086,197422,0.862138,0.917159
bybit_perp,OP,20240513,true,5008,0.252246,-1.242571,-0.990325,0.252246,-1.337189,-1.084943,215189,1.0,1.0
bybit_perp,OP,20240513,lee_ready,5323,0.253981,-1.186331,-0.93235,0.253981,-1.366978,-1.112997,215189,0.949886,0.969871
bybit_perp,OP,20240513,tick,3714,0.259177,-1.233569,-0.974392,0.259177,-1.552813,-1.293636,215189,0.861024,0.918782
bybit_perp,OP,20240516,true,5814,0.254136,-1.231011,-0.976875,0.254136,-1.171187,-0.917051,198565,1.0,1.0
bybit_perp,OP,20240516,lee_ready,6134,0.25541,-1.224268,-0.968858,0.25541,-1.215373,-0.959964,198565,0.944557,0.971136
bybit_perp,OP,20240516,tick,4272,0.262181,-1.293747,-1.031566,0.262181,-1.369892,-1.107711,198565,0.863219,0.930469
bybit_perp,OP,20240519,true,6273,0.231558,-1.455041,-1.223483,0.231558,-1.36258,-1.131022,161558,1.0,1.0
bybit_perp,OP,20240519,lee_ready,6421,0.232998,-1.44858,-1.215582,0.232998,-1.383721,-1.150723,161558,0.95544,0.976944
bybit_perp,OP,20240519,tick,4358,0.236407,-1.468796,-1.232389,0.236407,-1.575874,-1.339467,161558,0.861109,0.916057
bybit_perp,OP,20240522,true,12879,0.2436,-1.301869,-1.058269,0.2436,-1.339018,-1.095418,398336,1.0,1.0
bybit_perp,OP,20240522,lee_ready,13428,0.245806,-1.287777,-1.041971,0.245806,-1.261645,-1.01584,398336,0.940018,0.959493
bybit_perp,OP,20240522,tick,9434,0.250701,-1.3148,-1.064099,0.250701,-1.485965,-1.235264,398336,0.866881,0.914425
bybit_perp,OP,20240525,true,8618,0.230657,-1.348526,-1.117869,0.230657,-1.240381,-1.009724,214041,1.0,1.0
bybit_perp,OP,20240525,lee_ready,8816,0.231869,-1.342304,-1.110435,0.231869,-1.234462,-1.002593,214041,0.933508,0.972863
bybit_perp,OP,20240525,tick,6003,0.234147,-1.389122,-1.154975,0.234147,-1.286497,-1.05235,214041,0.852584,0.920332
bybit_perp,OP,20240528,true,7714,0.26555,-1.313392,-1.047842,0.26555,-1.390726,-1.125176,293635,1.0,1.0
bybit_perp,OP,20240528,lee_ready,8400,0.267185,-1.207004,-0.939819,0.267185,-1.276307,-1.009122,293635,0.938223,0.962576
bybit_perp,OP,20240528,tick,5817,0.277224,-1.132572,-0.855347,0.277224,-1.040471,-0.763246,293635,0.861794,0.898906
bybit_perp,OP,20240531,true,4350,0.230713,-1.380491,-1.149778,0.230713,-1.764481,-1.533768,171701,1.0,1.0
bybit_perp,OP,20240531,lee_ready,4546,0.23228,-1.353324,-1.121044,0.23228,-1.692895,-1.460615,171701,0.954962,0.972065
bybit_perp,OP,20240531,tick,3288,0.236039,-1.421671,-1.185632,0.236039,-1.759842,-1.523803,171701,0.866978,0.913197
bybit_perp,OP,20240603,true,4693,0.228943,-1.293576,-1.064633,0.228943,-1.378245,-1.149302,170426,1.0,1.0
bybit_perp,OP,20240603,lee_ready,4913,0.230029,-1.22492,-0.994891,0.230029,-1.317395,-1.087366,170426,0.913047,0.965466
bybit_perp,OP,20240603,tick,3589,0.232767,-1.230508,-0.997741,0.232767,-1.376999,-1.144233,170426,0.855926,0.903049
bybit_perp,OP,20240606,true,4386,0.217587,-1.147409,-0.929821,0.217587,-1.183123,-0.965536,107726,1.0,1.0
bybit_perp,OP,20240606,lee_ready,4528,0.218702,-1.167252,-0.94855,0.218702,-1.135289,-0.916587,107726,0.951776,0.971765
bybit_perp,OP,20240606,tick,3257,0.221319,-1.27617,-1.054851,0.221319,-1.009443,-0.788124,107726,0.841218,0.896424
bybit_perp,OP,20240609,true,4141,0.242929,-1.523301,-1.280372,0.242929,-1.473134,-1.230205,107203,1.0,1.0
bybit_perp,OP,20240609,lee_ready,4252,0.244626,-1.506114,-1.261488,0.244626,-1.385518,-1.140892,107203,0.960141,0.974358
bybit_perp,OP,20240609,tick,3063,0.246848,-1.612808,-1.36596,0.246848,-1.364821,-1.117973,107203,0.839118,0.91049
bybit_perp,OP,20240612,true,7630,0.3411,-1.01992,-0.67882,0.3411,-1.217095,-0.875995,423558,1.0,1.0
bybit_perp,OP,20240612,lee_ready,8343,0.352204,-1.028942,-0.676738,0.352204,-1.196175,-0.843971,423558,0.929795,0.925692
bybit_perp,OP,20240612,tick,6146,0.358972,-0.957333,-0.598361,0.358972,-0.996303,-0.637331,423558,0.84036,0.896269
bybit_perp,OP,20240615,true,6556,0.260135,-1.468477,-1.208341,0.260135,-1.357734,-1.097599,210416,1.0,1.0
bybit_perp,OP,20240615,lee_ready,6700,0.260894,-1.439701,-1.178807,0.260894,-1.29596,-1.035066,210416,0.973281,0.971346
bybit_perp,OP,20240615,tick,5215,0.262173,-1.4779,-1.215727,0.262173,-1.545857,-1.283684,210416,0.832147,0.923058
bybit_perp,OP,20240618,true,12097,0.427284,-1.527939,-1.100655,0.427284,-0.605239,-0.177955,472847,1.0,1.0
bybit_perp,OP,20240618,lee_ready,13110,0.441133,-1.604639,-1.163506,0.441133,-1.00851,-0.567377,472847,0.90476,0.932179
bybit_perp,OP,20240618,tick,9193,0.458841,-1.198239,-0.739398,0.458841,-0.631889,-0.173048,472847,0.833149,0.898392
bybit_perp,OP,20240621,true,6758,0.322441,-1.367659,-1.045218,0.322441,-1.212528,-0.890087,222692,1.0,1.0
bybit_perp,OP,20240621,lee_ready,7118,0.324915,-1.359075,-1.03416,0.324915,-1.192874,-0.867959,222692,0.938404,0.953617
bybit_perp,OP,20240621,tick,5146,0.328979,-1.544326,-1.215347,0.328979,-1.645807,-1.316828,222692,0.820088,0.907102
bybit_perp,OP,20240624,true,9221,0.375279,-1.285316,-0.910036,0.375279,-1.283829,-0.90855,351662,1.0,1.0
bybit_perp,OP,20240624,lee_ready,10047,0.378189,-1.439633,-1.061445,0.378189,-1.32639,-0.948201,351662,0.89795,0.952803
bybit_perp,OP,20240624,tick,7266,0.389761,-1.30351,-0.913748,0.389761,-1.326642,-0.936881,351662,0.811873,0.907526
bybit_perp,OP,20240627,true,5230,0.318879,-1.33615,-1.017271,0.318879,-1.520342,-1.201463,211525,1.0,1.0
bybit_perp,OP,20240627,lee_ready,5523,0.322098,-1.281611,-0.959513,0.322098,-1.272619,-0.950521,211525,0.949817,0.956415
bybit_perp,OP,20240627,tick,4241,0.323916,-1.164742,-0.840826,0.323916,-1.229666,-0.90575,211525,0.845815,0.921269
bybit_perp,OP,20240630,true,3692,0.309229,-1.21882,-0.909591,0.309229,-1.246434,-0.937205,185038,1.0,1.0
bybit_perp,OP,20240630,lee_ready,3833,0.311334,-1.195531,-0.884197,0.311334,-1.297868,-0.986534,185038,0.959311,0.974655
bybit_perp,OP,20240630,tick,3021,0.310404,-1.212443,-0.902039,0.310404,-1.247983,-0.937579,185038,0.829776,0.920765
bybit_perp,OP,20240703,true,5515,0.337494,-1.153347,-0.815852,0.337494,-0.991639,-0.654144,304837,1.0,1.0
bybit_perp,OP,20240703,lee_ready,5831,0.340951,-1.085661,-0.74471,0.340951,-0.857614,-0.516663,304837,0.951318,0.951776
bybit_perp,OP,20240703,tick,4679,0.342177,-1.18314,-0.840962,0.342177,-0.952653,-0.610476,304837,0.83689,0.906258
bybit_perp,OP,20240706,true,7233,0.39408,-1.433756,-1.039676,0.39408,-1.272979,-0.878899,310925,1.0,1.0
bybit_perp,OP,20240706,lee_ready,8297,0.39791,-1.385118,-0.987208,0.39791,-1.232907,-0.834997,310925,0.815711,0.962307
bybit_perp,OP,20240706,tick,6035,0.400689,-1.489483,-1.088794,0.400689,-1.426936,-1.026247,310925,0.770906,0.908594
bybit_perp,OP,20240709,true,7456,0.377341,-1.590692,-1.213352,0.377341,-1.695239,-1.317898,327053,1.0,1.0
bybit_perp,OP,20240709,lee_ready,7934,0.381318,-1.57043,-1.189111,0.381318,-1.804393,-1.423075,327053,0.938845,0.960831
bybit_perp,OP,20240709,tick,5510,0.389855,-1.680474,-1.290619,0.389855,-1.831144,-1.441289,327053,0.846456,0.900116
bybit_perp,OP,20240712,true,6557,0.33371,-1.574611,-1.240901,0.33371,-1.881755,-1.548045,258443,1.0,1.0
bybit_perp,OP,20240712,lee_ready,6958,0.336818,-1.523216,-1.186398,0.336818,-1.870828,-1.53401,258443,0.925036,0.968699
bybit_perp,OP,20240712,tick,4777,0.345148,-1.531701,-1.186553,0.345148,-1.931492,-1.586344,258443,0.850346,0.911512
bybit_perp,OP,20240715,true,6962,0.328513,-1.180197,-0.851684,0.328513,-1.053947,-0.725434,258417,1.0,1.0
